program_id,sample_id,total_time_ns,iterations_count,std_dev_time_ns
SWAP2_40,7,525,1858400,57.5
SWAP2_40,8,522,1954350,52.79
SWAP2_40,9,507,1964450,48.37
SWAP2_40,10,508,1858400,45.32
SWAP2_45,1,518,1878600,44.94
SWAP2_45,2,525,1873550,49.68
SWAP2_45,3,510,1868500,41.15
SWAP2_45,4,523,1762450,34.24
SWAP2_45,5,558,1722050,52.42
SWAP2_45,6,524,1853350,53.23
SWAP2_45,7,508,1893750,44.47
SWAP2_45,8,509,1762450,30.52
SWAP2_45,9,499,1838200,26.77
SWAP2_45,10,527,1812950,48.11
SWAP2_5,1,386,2575500,6.93
SWAP2_5,2,387,2610850,5.6
SWAP2_5,3,389,2570450,9.06
SWAP2_5,4,376,2565400,15.99
SWAP2_5,5,387,2585600,6.24
SWAP2_5,6,388,2545200,8.74
SWAP2_5,7,385,2585600,7.74
SWAP2_5,8,389,2514900,8.4
SWAP2_5,9,384,2565400,13.69
SWAP2_5,10,392,2509850,5.01
SWAP2_10,1,456,1893750,27.68
SWAP2_10,2,459,1878600,46.15
SWAP2_10,3,449,1929100,49.47
SWAP2_10,4,473,2035150,54.28
SWAP2_10,5,449,1797800,29.81
SWAP2_10,6,466,1984650,52.95
SWAP2_10,7,462,1994750,53.28
SWAP2_10,8,479,2009900,43.08
SWAP2_10,9,453,1903850,47.0
SWAP2_10,10,449,2050300,45.97
SWAP2_25,1,489,1878600,44.68
SWAP2_25,2,511,1878600,51.02
SWAP2_25,3,485,1767500,28.39
SWAP2_25,4,505,1908900,50.77
SWAP2_25,5,479,1853350,27.44
SWAP2_25,6,512,1782650,22.32
SWAP2_25,7,502,1969500,47.15
SWAP2_25,8,477,1893750,28.61
SWAP2_25,9,518,1848300,46.2
SWAP2_25,10,511,2014950,34.87
SWAP2_15,1,510,2025050,37.7
SWAP2_15,2,518,2050300,46.62
SWAP2_15,3,488,1949300,50.86
SWAP2_15,4,456,1888700,30.16
SWAP2_15,5,488,1924050,48.32
SWAP2_15,6,488,1999800,49.9
SWAP2_15,7,527,1873550,47.22
SWAP2_15,8,495,1898800,48.59
SWAP2_15,9,481,2100800,40.41
SWAP2_15,10,476,1868500,30.98
SWAP2_35,1,513,1984650,40.63
SWAP2_35,2,544,1863450,45.72
SWAP2_35,3,548,1888700,45.25
SWAP2_35,4,525,1853350,52.09
SWAP2_35,5,492,1807900,28.37
SWAP2_35,6,514,1802850,44.45
SWAP2_35,7,515,1913950,43.32
SWAP2_35,8,522,1893750,47.43
SWAP2_35,9,551,1969500,53.89
SWAP2_35,10,524,1863450,41.37
SWAP2_20,1,492,2050300,44.75
SWAP2_20,2,485,2009900,34.51
SWAP2_20,3,493,1929100,41.95
SWAP2_20,4,489,2060400,46.12
SWAP2_20,5,497,1984650,46.86
SWAP2_20,6,490,1999800,45.71
SWAP2_20,7,481,1873550,42.7
SWAP2_20,8,486,2080600,45.24
SWAP2_20,9,514,2025050,46.85
SWAP2_20,10,495,2090700,44.02
SWAP2_0,1,392,2535100,6.23
SWAP2_0,2,394,2545200,5.2
SWAP2_0,3,394,2499750,6.28
SWAP2_0,4,393,2555300,5.51
SWAP2_0,5,395,2479550,6.45
SWAP2_0,6,396,2479550,8.45
SWAP2_0,7,392,2530050,3.93
SWAP2_0,8,389,2504800,2.65
SWAP2_0,9,393,2484600,8.8
SWAP2_0,10,388,2499750,3.52
SWAP2_50,1,516,1903850,44.17
SWAP2_50,2,524,1818000,53.88
SWAP2_50,3,501,1883650,30.07
SWAP2_50,4,521,1823050,46.09
SWAP2_50,5,550,1802850,45.94
SWAP2_50,6,538,1833150,49.11
SWAP2_50,7,528,1843250,55.8
SWAP2_50,8,526,1853350,43.36
SWAP2_50,9,520,1863450,47.18
SWAP2_50,10,518,1888700,48.63
SWAP2_30,1,500,1934150,40.31
SWAP2_30,2,504,2004850,46.27
SWAP2_30,3,492,1812950,29.05
SWAP2_30,4,507,1853350,43.19
SWAP2_30,5,504,1984650,50.08
SWAP2_30,6,515,1858400,50.96
SWAP2_30,7,503,1984650,39.67
SWAP2_30,8,511,2025050,37.72
SWAP2_30,9,496,1893750,39.58
SWAP2_30,10,490,1858400,31.27
SWAP3_40,1,501,1924050,46.19
SWAP3_40,2,504,1833150,23.59
SWAP3_40,3,493,1883650,29.88
SWAP3_40,4,559,1913950,53.34
SWAP3_40,5,512,1919000,40.94
SWAP3_40,6,512,1863450,49.45
SWAP3_40,7,543,1792750,39.21
SWAP3_40,8,488,1823050,30.07
SWAP3_40,9,520,1934150,53.83
SWAP3_40,10,542,1878600,53.68
SWAP3_45,1,501,1812950,26.92
SWAP3_45,2,523,1833150,45.39
SWAP3_45,3,546,1722050,42.66
SWAP3_45,4,522,1883650,40.42
SWAP3_45,5,532,1868500,52.87
SWAP3_45,6,494,1823050,27.07
SWAP3_45,7,506,1843250,29.27
SWAP3_45,8,502,1782650,26.17
SWAP3_45,9,527,1949300,45.18
SWAP3_45,10,507,1802850,32.3
SWAP3_5,1,386,2555300,7.49
SWAP3_5,2,383,2580550,6.58
SWAP3_5,3,390,2499750,7.19
SWAP3_5,4,390,2479550,8.09
SWAP3_5,5,391,2560350,7.93
SWAP3_5,6,388,2474500,7.69
SWAP3_5,7,396,2545200,7.94
SWAP3_5,8,395,2464400,10.77
SWAP3_5,9,392,2525000,5.82
SWAP3_5,10,387,2570450,4.73
SWAP3_10,1,467,1959400,49.93
SWAP3_10,2,451,1863450,32.89
SWAP3_10,3,484,2095750,53.4
SWAP3_10,4,450,2020000,28.74
SWAP3_10,5,463,2141200,45.32
SWAP3_10,6,444,1969500,38.91
SWAP3_10,7,458,2131100,51.74
SWAP3_10,8,489,1828100,48.99
SWAP3_10,9,457,2020000,44.49
SWAP3_10,10,453,2045250,58.38
SWAP3_25,1,497,2020000,46.79
SWAP3_25,2,509,1772550,21.04
SWAP3_25,3,496,1999800,40.86
SWAP3_25,4,501,1888700,50.51
SWAP3_25,5,478,1898800,26.58
SWAP3_25,6,482,1944250,30.11
SWAP3_25,7,477,1959400,27.03
SWAP3_25,8,500,1903850,49.89
SWAP3_25,9,499,1848300,48.82
SWAP3_25,10,496,1934150,45.79
SWAP3_15,1,500,1908900,45.8
SWAP3_15,2,481,1858400,49.26
SWAP3_15,3,485,1989700,47.42
SWAP3_15,4,479,1807900,26.38
SWAP3_15,5,491,2040200,51.9
SWAP3_15,6,517,1878600,54.43
SWAP3_15,7,476,2075550,44.84
SWAP3_15,8,468,1848300,30.76
SWAP3_15,9,476,2030100,43.27
SWAP3_15,10,516,1893750,41.12
SWAP3_35,1,484,1843250,22.94
SWAP3_35,2,514,1944250,43.08
SWAP3_35,3,493,1873550,29.27
SWAP3_35,4,511,1787700,37.08
SWAP3_35,5,498,1969500,43.16
SWAP3_35,6,524,1949300,46.45
SWAP3_35,7,520,1908900,47.28
SWAP3_35,8,501,1858400,40.7
SWAP3_35,9,500,1878600,22.83
SWAP3_35,10,513,1944250,44.89
SWAP3_20,1,494,1924050,51.32
SWAP3_20,2,497,1944250,40.7
SWAP3_20,3,499,1883650,52.34
SWAP3_20,4,470,1913950,25.26
SWAP3_20,5,497,2045250,49.0
SWAP3_20,6,486,1838200,38.83
SWAP3_20,7,526,1823050,53.89
SWAP3_20,8,479,1989700,27.79
SWAP3_20,9,489,2020000,42.49
SWAP3_20,10,515,2014950,50.56
SWAP3_0,1,402,2499750,6.75
SWAP3_0,2,389,2494700,7.41
SWAP3_0,3,392,2504800,4.12
SWAP3_0,4,394,2509850,7.01
SWAP3_0,5,398,2383600,9.69
SWAP3_0,6,395,2489650,7.53
SWAP3_0,7,394,2525000,6.05
SWAP3_0,8,396,2504800,6.04
SWAP3_0,9,396,2525000,6.84
SWAP3_0,10,394,2530050,6.47
SWAP3_50,1,534,1807900,50.33
SWAP3_50,2,560,1792750,58.46
SWAP3_50,3,508,1919000,25.16
SWAP3_50,4,524,1807900,44.93
SWAP3_50,5,528,1989700,48.59
SWAP3_50,6,535,1807900,46.77
SWAP3_50,7,536,1818000,48.39
SWAP3_50,8,516,1828100,43.16
SWAP3_50,9,529,1868500,51.31
SWAP3_50,10,534,1807900,55.56
SWAP3_30,1,515,1833150,48.68
SWAP3_30,2,490,1828100,32.54
SWAP3_30,3,499,1989700,40.32
SWAP3_30,4,510,1833150,42.8
SWAP3_30,5,503,1934150,49.22
SWAP3_30,6,499,1939200,49.31
SWAP3_30,7,493,1929100,35.69
SWAP3_30,8,485,1833150,29.24
SWAP3_30,9,511,2009900,46.86
SWAP3_30,10,508,1954350,44.54
SWAP4_40,1,533,1868500,49.19
SWAP4_40,2,512,1903850,46.65
SWAP4_40,3,511,1868500,53.82
SWAP4_40,4,501,1717000,25.48
SWAP4_40,5,514,1939200,45.12
SWAP4_40,6,505,1903850,50.5
SWAP4_40,7,520,1999800,46.31
SWAP4_40,8,513,1969500,48.84
SWAP4_40,9,509,1934150,52.45
SWAP4_40,10,514,1964450,51.4
SWAP4_45,1,503,1979600,25.84
SWAP4_45,2,516,1772550,44.29
SWAP4_45,3,531,1868500,50.75
SWAP4_45,4,506,1717000,24.18
SWAP4_45,5,543,1893750,39.86
SWAP4_45,6,530,1787700,50.44
SWAP4_45,7,522,1939200,50.37
SWAP4_45,8,530,1919000,47.12
SWAP4_45,9,506,1792750,49.12
SWAP4_45,10,521,1919000,47.29
SWAP4_5,1,385,2560350,8.77
SWAP4_5,2,396,2514900,7.87
SWAP4_5,3,384,2565400,7.05
SWAP4_5,4,385,2530050,6.38
SWAP4_5,5,384,2494700,5.46
SWAP4_5,6,394,2514900,7.67
SWAP4_5,7,388,2509850,7.12
SWAP4_5,8,421,2398750,13.6
SWAP4_5,9,388,2555300,7.05
SWAP4_5,10,396,2525000,8.85
SWAP4_10,1,503,2115950,49.38
SWAP4_10,2,448,1863450,49.6
SWAP4_10,3,479,2040200,56.28
SWAP4_10,4,462,1924050,42.92
SWAP4_10,5,450,2035150,27.43
SWAP4_10,6,470,2020000,55.33
SWAP4_10,7,451,1994750,45.35
SWAP4_10,8,473,1954350,49.9
SWAP4_10,9,475,1924050,39.04
SWAP4_10,10,460,2030100,47.3
SWAP4_25,1,471,1944250,19.39
SWAP4_25,2,478,2126050,21.97
SWAP4_25,3,470,1954350,20.43
SWAP4_25,4,468,2009900,18.82
SWAP4_25,5,485,1979600,32.19
SWAP4_25,6,520,1823050,28.47
SWAP4_25,7,467,1969500,18.0
SWAP4_25,8,465,1964450,22.21
SWAP4_25,9,488,2035150,36.29
SWAP4_25,10,498,1999800,40.44
SWAP4_15,1,476,1939200,30.77
SWAP4_15,2,477,1979600,35.11
SWAP4_15,3,467,1863450,30.6
SWAP4_15,4,461,1868500,31.8
SWAP4_15,5,482,2100800,41.8
SWAP4_15,6,478,1949300,41.36
SWAP4_15,7,488,1893750,51.51
SWAP4_15,8,458,2090700,22.47
SWAP4_15,9,487,1984650,52.57
SWAP4_15,10,482,2020000,53.08
SWAP4_35,1,506,1843250,44.01
SWAP4_35,2,498,1828100,41.3
SWAP4_35,3,518,1863450,51.94
SWAP4_35,4,515,1944250,43.8
SWAP4_35,5,510,1913950,36.26
SWAP4_35,6,507,1898800,42.39
SWAP4_35,7,518,1969500,44.39
SWAP4_35,8,513,1843250,34.63
SWAP4_35,9,506,1868500,38.92
SWAP4_35,10,509,1838200,43.83
SWAP4_20,1,531,1924050,54.16
SWAP4_20,2,486,1994750,43.8
SWAP4_20,3,482,2020000,44.74
SWAP4_20,4,504,2004850,50.97
SWAP4_20,5,494,2014950,40.61
SWAP4_20,6,489,1969500,45.39
SWAP4_20,7,483,1919000,42.0
SWAP4_20,8,480,1868500,23.2
SWAP4_20,9,488,1969500,48.33
SWAP4_20,10,493,2040200,43.83
SWAP4_0,1,395,2479550,8.96
SWAP4_0,2,395,2504800,12.1
SWAP4_0,3,400,2519950,7.61
SWAP4_0,4,391,2509850,5.27
SWAP4_0,5,400,2525000,6.29
SWAP4_0,6,393,2550250,5.35
SWAP4_0,7,400,2530050,7.06
SWAP4_0,8,394,2519950,9.86
SWAP4_0,9,393,2519950,5.54
SWAP4_0,10,398,2514900,6.94
SWAP4_50,1,531,1737200,28.2
SWAP4_50,2,520,1858400,44.14
SWAP4_50,3,530,1823050,43.01
SWAP4_50,4,518,1792750,29.98
SWAP4_50,5,534,1767500,49.94
SWAP4_50,6,511,1833150,27.33
SWAP4_50,7,534,1888700,42.92
SWAP4_50,8,561,1818000,47.51
SWAP4_50,9,511,1812950,26.56
SWAP4_50,10,515,1782650,28.91
SWAP4_30,1,503,2025050,41.28
SWAP4_30,2,518,1908900,40.07
SWAP4_30,3,517,1898800,40.41
SWAP4_30,4,558,1919000,48.39
SWAP4_30,5,530,1964450,42.94
SWAP4_30,6,491,1934150,35.07
SWAP4_30,7,507,1969500,43.85
SWAP4_30,8,511,1818000,31.3
SWAP4_30,9,493,1964450,26.29
SWAP4_30,10,487,2025050,17.47
SWAP5_40,1,521,1883650,41.58
SWAP5_40,2,499,1898800,29.68
SWAP5_40,3,548,1919000,42.8
SWAP5_40,4,491,1883650,34.43
SWAP5_40,5,496,1848300,44.98
SWAP5_40,6,496,1858400,43.32
SWAP5_40,7,515,1969500,51.07
SWAP5_40,8,503,1787700,36.13
SWAP5_40,9,532,1989700,48.63
SWAP5_40,10,515,1863450,48.82
SWAP5_45,1,523,1777600,50.31
SWAP5_45,2,503,1797800,24.51
SWAP5_45,3,515,1989700,29.35
SWAP5_45,4,531,1868500,54.11
SWAP5_45,5,523,1812950,46.43
SWAP5_45,6,528,1934150,46.02
SWAP5_45,7,504,1934150,23.32
SWAP5_45,8,512,1752350,25.46
SWAP5_45,9,534,1858400,44.53
SWAP5_45,10,537,1828100,52.4
SWAP5_5,1,390,2555300,8.39
SWAP5_5,2,385,2555300,6.89
SWAP5_5,3,384,2560350,5.44
SWAP5_5,4,398,2494700,7.36
SWAP5_5,5,403,2469450,7.74
SWAP5_5,6,395,2525000,7.01
SWAP5_5,7,388,2575500,8.22
SWAP5_5,8,403,2464400,8.24
SWAP5_5,9,392,2575500,7.45
SWAP5_5,10,385,2570450,7.59
SWAP5_10,1,511,2060400,49.8
SWAP5_10,2,463,2166450,46.96
SWAP5_10,3,459,1989700,26.81
SWAP5_10,4,467,2206850,51.1
SWAP5_10,5,452,1924050,27.77
SWAP5_10,6,448,2121000,56.98
SWAP5_10,7,465,2100800,51.6
SWAP5_10,8,476,1989700,55.88
SWAP5_10,9,485,1934150,53.99
SWAP5_10,10,449,1924050,26.53
SWAP5_25,1,512,1979600,49.06
SWAP5_25,2,469,1913950,22.36
SWAP5_25,3,493,1959400,41.57
SWAP5_25,4,491,2004850,42.85
SWAP5_25,5,482,1908900,23.45
SWAP5_25,6,510,1999800,42.53
SWAP5_25,7,494,2095750,38.83
SWAP5_25,8,474,1954350,23.27
SWAP5_25,9,516,1979600,42.05
SWAP5_25,10,484,1969500,40.14
SWAP5_15,1,469,1969500,43.58
SWAP5_15,2,470,1954350,27.32
SWAP5_15,3,488,2045250,42.77
SWAP5_15,4,485,1964450,49.24
SWAP5_15,5,475,2040200,33.82
SWAP5_15,6,491,1989700,46.41
SWAP5_15,7,490,1979600,50.6
SWAP5_15,8,474,2035150,33.36
SWAP5_15,9,491,1929100,51.14
SWAP5_15,10,491,2070500,43.19
SWAP5_35,1,516,1772550,23.32
SWAP5_35,2,516,1944250,42.65
SWAP5_35,3,508,1959400,41.22
SWAP5_35,4,536,1752350,59.9
SWAP5_35,5,541,1858400,37.03
SWAP5_35,6,500,1873550,41.57
SWAP5_35,7,510,1989700,48.71
SWAP5_35,8,510,1792750,33.23
SWAP5_35,9,515,1989700,38.61
SWAP5_35,10,516,1838200,50.6
SWAP5_20,1,488,1964450,48.86
SWAP5_20,2,487,1828100,47.22
SWAP5_20,3,486,2035150,51.77
SWAP5_20,4,484,1908900,40.03
SWAP5_20,5,497,1974550,52.28
SWAP5_20,6,490,1812950,42.39
SWAP5_20,7,489,1989700,43.36
SWAP5_20,8,477,1934150,40.88
SWAP5_20,9,508,1944250,46.42
SWAP5_20,10,502,1989700,31.62
SWAP5_0,1,391,2474500,6.58
SWAP5_0,2,393,2504800,6.24
SWAP5_0,3,391,2530050,3.93
SWAP5_0,4,405,2489650,8.25
SWAP5_0,5,399,2514900,7.77
SWAP5_0,6,393,2530050,9.02
SWAP5_0,7,399,2499750,5.67
SWAP5_0,8,423,2323000,11.48
SWAP5_0,9,399,2519950,7.41
SWAP5_0,10,392,2555300,7.34
SWAP5_50,1,526,1888700,51.12
SWAP5_50,2,518,1843250,29.62
SWAP5_50,3,530,1727100,26.0
SWAP5_50,4,531,1818000,49.68
SWAP5_50,5,532,1747300,29.58
SWAP5_50,6,523,1878600,38.18
SWAP5_50,7,526,1893750,41.31
SWAP5_50,8,534,1722050,48.49
SWAP5_50,9,529,1888700,27.13
SWAP5_50,10,534,1858400,49.32
SWAP5_30,1,506,1913950,50.4
SWAP5_30,2,528,1807900,51.33
SWAP5_30,3,487,1984650,17.69
SWAP5_30,4,493,1989700,29.46
SWAP5_30,5,496,1913950,41.79
SWAP5_30,6,508,1893750,51.61
SWAP5_30,7,550,1848300,50.82
SWAP5_30,8,505,1984650,45.91
SWAP5_30,9,514,1843250,50.94
SWAP5_30,10,503,1939200,48.86
SWAP6_40,1,512,1939200,43.25
SWAP6_40,2,529,1762450,43.08
SWAP6_40,3,492,1792750,26.12
SWAP6_40,4,520,1858400,52.72
SWAP6_40,5,524,1919000,40.12
SWAP6_40,6,515,1883650,51.89
SWAP6_40,7,500,1858400,42.95
SWAP6_40,8,504,1792750,42.61
SWAP6_40,9,511,1802850,42.73
SWAP6_40,10,517,1848300,55.26
SWAP6_45,1,550,1843250,50.42
SWAP6_45,2,511,1908900,44.72
SWAP6_45,3,519,1924050,51.47
SWAP6_45,4,503,1823050,28.47
SWAP6_45,5,519,1969500,45.66
SWAP6_45,6,531,1823050,52.89
SWAP6_45,7,510,1747300,32.97
SWAP6_45,8,513,1863450,45.3
SWAP6_45,9,564,1747300,52.14
SWAP6_45,10,523,1828100,45.41
SWAP6_5,1,385,2504800,6.56
SWAP6_5,2,386,2545200,9.99
SWAP6_5,3,387,2525000,7.06
SWAP6_5,4,388,2555300,6.16
SWAP6_5,5,387,2545200,6.39
SWAP6_5,6,385,2530050,5.83
SWAP6_5,7,395,2514900,4.7
SWAP6_5,8,389,2580550,7.01
SWAP6_5,9,397,2545200,8.28
SWAP6_5,10,386,2535100,4.47
SWAP6_10,1,469,1959400,41.8
SWAP6_10,2,480,2004850,49.94
SWAP6_10,3,467,1903850,49.79
SWAP6_10,4,482,2040200,53.56
SWAP6_10,5,490,1924050,51.41
SWAP6_10,6,482,2045250,47.65
SWAP6_10,7,489,1949300,49.03
SWAP6_10,8,471,1934150,44.37
SWAP6_10,9,482,2040200,48.92
SWAP6_10,10,469,1994750,31.81
SWAP6_25,1,485,1812950,28.41
SWAP6_25,2,491,1878600,24.06
SWAP6_25,3,475,2009900,17.47
SWAP6_25,4,489,2050300,34.17
SWAP6_25,5,475,2004850,26.38
SWAP6_25,6,504,1878600,36.55
SWAP6_25,7,485,2050300,33.27
SWAP6_25,8,472,1929100,27.2
SWAP6_25,9,473,1924050,29.58
SWAP6_25,10,481,2040200,29.29
SWAP6_15,1,490,2020000,49.07
SWAP6_15,2,494,2095750,51.11
SWAP6_15,3,500,1929100,51.13
SWAP6_15,4,499,1954350,51.72
SWAP6_15,5,462,1812950,31.47
SWAP6_15,6,473,1913950,38.49
SWAP6_15,7,515,1853350,42.52
SWAP6_15,8,491,2055350,48.95
SWAP6_15,9,500,1934150,52.63
SWAP6_15,10,497,1838200,43.64
SWAP6_35,1,521,1722050,24.16
SWAP6_35,2,527,1828100,55.24
SWAP6_35,3,477,2035150,21.27
SWAP6_35,4,500,2030100,48.03
SWAP6_35,5,517,1964450,52.55
SWAP6_35,6,513,1934150,52.92
SWAP6_35,7,548,1833150,46.66
SWAP6_35,8,498,1878600,39.75
SWAP6_35,9,499,1944250,46.4
SWAP6_35,10,513,1883650,49.77
SWAP6_20,1,514,1999800,42.29
SWAP6_20,2,482,1818000,22.64
SWAP6_20,3,477,1863450,20.47
SWAP6_20,4,477,1913950,15.69
SWAP6_20,5,493,1818000,21.87
SWAP6_20,6,507,1939200,46.88
SWAP6_20,7,486,2020000,45.04
SWAP6_20,8,498,2004850,39.35
SWAP6_20,9,520,1919000,42.73
SWAP6_20,10,474,1903850,20.26
SWAP6_0,1,397,2434100,4.16
SWAP6_0,2,396,2514900,10.11
SWAP6_0,3,402,2489650,7.4
SWAP6_0,4,400,2479550,6.92
SWAP6_0,5,393,2479550,7.36
SWAP6_0,6,398,2439150,6.05
SWAP6_0,7,398,2474500,11.41
SWAP6_0,8,395,2429050,5.63
SWAP6_0,9,404,2353300,13.56
SWAP6_0,10,406,2469450,7.92
SWAP6_50,1,547,1868500,44.51
SWAP6_50,2,546,1787700,27.02
SWAP6_50,3,528,1706900,33.73
SWAP6_50,4,529,1767500,45.16
SWAP6_50,5,556,1706900,42.04
SWAP6_50,6,528,1807900,27.16
SWAP6_50,7,526,1823050,41.5
SWAP6_50,8,521,1898800,28.73
SWAP6_50,9,527,1742250,35.99
SWAP6_50,10,525,1782650,25.91
SWAP6_30,1,517,1777600,27.76
SWAP6_30,2,493,1858400,28.84
SWAP6_30,3,503,1949300,39.02
SWAP6_30,4,511,1802850,43.53
SWAP6_30,5,519,1888700,48.51
SWAP6_30,6,548,1858400,39.38
SWAP6_30,7,501,1888700,44.13
SWAP6_30,8,517,1949300,41.28
SWAP6_30,9,508,1777600,31.34
SWAP6_30,10,517,1898800,37.22
SWAP7_40,1,497,1883650,28.07
SWAP7_40,2,501,1848300,25.91
SWAP7_40,3,519,1903850,58.06
SWAP7_40,4,496,1782650,28.49
SWAP7_40,5,510,1802850,23.63
SWAP7_40,6,525,1888700,53.07
SWAP7_40,7,514,1898800,46.25
SWAP7_40,8,517,1908900,45.49
SWAP7_40,9,525,1843250,46.82
SWAP7_40,10,505,1858400,26.66
SWAP7_45,1,504,1787700,28.25
SWAP7_45,2,529,1722050,27.05
SWAP7_45,3,535,1732150,47.92
SWAP7_45,4,520,1924050,44.31
SWAP7_45,5,548,1919000,46.07
SWAP7_45,6,510,1818000,27.12
SWAP7_45,7,534,1878600,44.96
SWAP7_45,8,534,1828100,54.59
SWAP7_45,9,532,1802850,50.02
SWAP7_45,10,523,1863450,46.94
SWAP7_5,1,411,2418950,5.53
SWAP7_5,2,407,2393700,5.41
SWAP7_5,3,410,2429050,5.15
SWAP7_5,4,412,2398750,5.71
SWAP7_5,5,407,2424000,4.72
SWAP7_5,6,414,2348250,6.51
SWAP7_5,7,408,2368450,6.56
SWAP7_5,8,410,2418950,8.08
SWAP7_5,9,433,2237150,8.69
SWAP7_5,10,405,2378550,7.09
SWAP7_10,1,490,1954350,48.0
SWAP7_10,2,470,1883650,33.74
SWAP7_10,3,474,1873550,37.77
SWAP7_10,4,479,2055350,46.92
SWAP7_10,5,470,2014950,33.79
SWAP7_10,6,490,1959400,46.82
SWAP7_10,7,485,2009900,48.75
SWAP7_10,8,471,2070500,41.96
SWAP7_10,9,498,2030100,45.26
SWAP7_10,10,480,2110900,48.56
SWAP7_25,1,489,1757400,25.99
SWAP7_25,2,509,1974550,49.6
SWAP7_25,3,493,1903850,36.95
SWAP7_25,4,478,1858400,29.13
SWAP7_25,5,506,1934150,49.37
SWAP7_25,6,516,1959400,41.51
SWAP7_25,7,482,1888700,28.8
SWAP7_25,8,498,1999800,43.0
SWAP7_25,9,491,1752350,26.53
SWAP7_25,10,499,1863450,39.38
SWAP7_15,1,476,1959400,46.23
SWAP7_15,2,484,2025050,48.39
SWAP7_15,3,499,1944250,51.16
SWAP7_15,4,487,1954350,34.24
SWAP7_15,5,499,1989700,50.71
SWAP7_15,6,485,1787700,25.59
SWAP7_15,7,502,1964450,50.47
SWAP7_15,8,496,1919000,45.3
SWAP7_15,9,494,1853350,42.37
SWAP7_15,10,474,2045250,41.71
SWAP7_35,1,491,1833150,30.08
SWAP7_35,2,525,1929100,43.83
SWAP7_35,3,495,1949300,40.82
SWAP7_35,4,506,1858400,55.07
SWAP7_35,5,513,1893750,50.41
SWAP7_35,6,517,1974550,46.6
SWAP7_35,7,499,1949300,45.55
SWAP7_35,8,514,1944250,47.9
SWAP7_35,9,539,1812950,36.84
SWAP7_35,10,544,1843250,39.46
SWAP7_20,1,476,1823050,28.8
SWAP7_20,2,511,2030100,36.66
SWAP7_20,3,475,2105850,22.58
SWAP7_20,4,473,1898800,19.98
SWAP7_20,5,474,1964450,26.97
SWAP7_20,6,510,1984650,30.65
SWAP7_20,7,480,1903850,33.4
SWAP7_20,8,479,1939200,31.84
SWAP7_20,9,501,2014950,38.85
SWAP7_20,10,473,2075550,35.15
SWAP7_0,1,382,2610850,8.09
SWAP7_0,2,388,2580550,8.96
SWAP7_0,3,387,2555300,7.8
SWAP7_0,4,382,2585600,6.25
SWAP7_0,5,381,2555300,5.75
SWAP7_0,6,385,2514900,4.46
SWAP7_0,7,393,2514900,4.21
SWAP7_0,8,396,2444200,7.31
SWAP7_0,9,386,2570450,8.65
SWAP7_0,10,382,2565400,6.12
SWAP7_50,1,562,1737200,60.65
SWAP7_50,2,550,1863450,49.66
SWAP7_50,3,555,1732150,42.18
SWAP7_50,4,532,1787700,44.32
SWAP7_50,5,515,1838200,26.91
SWAP7_50,6,528,1903850,43.44
SWAP7_50,7,554,1863450,32.31
SWAP7_50,8,535,1898800,44.71
SWAP7_50,9,528,1843250,45.18
SWAP7_50,10,536,1858400,51.3
SWAP7_30,1,483,1828100,25.42
SWAP7_30,2,518,1888700,55.78
SWAP7_30,3,478,1838200,31.61
SWAP7_30,4,481,1848300,27.66
SWAP7_30,5,481,1949300,43.18
SWAP7_30,6,523,1919000,46.18
SWAP7_30,7,502,1888700,39.69
SWAP7_30,8,500,2050300,57.33
SWAP7_30,9,473,2030100,32.3
SWAP7_30,10,478,1873550,24.44
SWAP8_40,1,571,1802850,33.52
SWAP8_40,2,513,1848300,39.57
SWAP8_40,3,510,1903850,43.84
SWAP8_40,4,517,1843250,41.29
SWAP8_40,5,519,1883650,41.38
SWAP8_40,6,513,1898800,50.06
SWAP8_40,7,518,1878600,37.24
SWAP8_40,8,496,1833150,48.41
SWAP8_40,9,514,1853350,43.0
SWAP8_40,10,512,1868500,44.51
SWAP8_45,1,532,1838200,57.59
SWAP8_45,2,517,1752350,45.27
SWAP8_45,3,531,1777600,45.94
SWAP8_45,4,523,1903850,48.5
SWAP8_45,5,509,1767500,47.84
SWAP8_45,6,517,1919000,48.04
SWAP8_45,7,523,1812950,47.12
SWAP8_45,8,525,1853350,50.07
SWAP8_45,9,515,1903850,48.24
SWAP8_45,10,523,1848300,45.57
SWAP8_5,1,396,2484600,7.4
SWAP8_5,2,389,2509850,6.35
SWAP8_5,3,398,2474500,10.39
SWAP8_5,4,401,2504800,4.88
SWAP8_5,5,391,2530050,7.07
SWAP8_5,6,387,2565400,6.54
SWAP8_5,7,385,2545200,9.27
SWAP8_5,8,389,2454300,6.73
SWAP8_5,9,386,2555300,13.15
SWAP8_5,10,384,2545200,7.4
SWAP8_10,1,436,2040200,35.78
SWAP8_10,2,455,2040200,54.01
SWAP8_10,3,453,2040200,44.43
SWAP8_10,4,474,2035150,47.95
SWAP8_10,5,461,1939200,52.23
SWAP8_10,6,446,2115950,33.45
SWAP8_10,7,439,1913950,32.07
SWAP8_10,8,465,1929100,49.01
SWAP8_10,9,459,1974550,42.59
SWAP8_10,10,462,2045250,54.8
SWAP8_25,1,491,1954350,42.06
SWAP8_25,2,468,1924050,25.02
SWAP8_25,3,484,1908900,33.61
SWAP8_25,4,513,1908900,44.37
